0.168,,,,,,,,
0.1775,,,,,,,,
0.1925,,,,,,,,
0.194,,,,,,,,
0.19,,,,,,,,
0.194,,,,,,,,
0.246,,,,,,,,
0.206,,,,,,,,
0.212,,,,,,,,
0.196,,,,,,,,
0.198,,,,,,,,
0.234,,,,,,,,
0.188,,,,,,,,
0.166,,,,,,,,
0.18,,,,,,,,
0.175,,,,,,,,
0.1625,,,,,,,,
0.1725,,,,,,,,
0.1675,,,,,,,,
0.1725,,,,,,,,
0.17,,,,,,,,
0.17,,,,,,,,
0.1675,,,,,,,,
0.1675,,,,,,,,
0.1675,,,,,,,,
0.195,,,,,,,,
0.26,,,,,,,,
0.2475,,,,,,,,
0.2475,,,,,,,,
0.195,,,,,,,,
0.1475,,,,,,,,
0.17,,,,,,,,
0.2675,,,,,,,,
0.2925,,,,,,,,
0.3125,,,,,,,,
0.4075,,,,,,,,
0.515,,,,,,,,
0.43,,,,,,,,
0.388,,,,,,,,
0.26,,,,,,,,
0.256,,,,,,,,
0.352,,,,,,,,
0.304,,,,,,,,
0.306,,,,,,,,
0.384,,,,,,,,
0.424,,,,,,,,
0.474,,,,,,,,
0.586,,,,,,,,
0.544,,,,,,,,
0.666,,,,,,,,
0.656,,,,,,,,
0.782,,,,,,,,
0.734,,,,,,,,
0.634,,,,,,,,
0.638,,,,,,,,
0.526,,,,,,,,
0.572,,,,,,,,
0.604,,,,,,,,
0.536,,,,,,,,
0.628,,,,,,,,
0.62,,,,,,,,
0.768,,,,,,,,
0.772,,,,,,,,
0.738,,,,,,,,
0.746,,,,,,,,
0.844,,,,,,,,
0.942,,,,,,,,
0.936,,,,,,,,
0.796,,,,,,,,
0.886,,,,,,,,
0.912,,,,,,,,
0.966,,,,,,,,
1.032,,,,,,,,
0.868,,,,,,,,
0.836,,,,,,,,
0.83,,,,,,,,
0.766,,,,,,,,
0.956,,,,,,,,
0.918,,,,,,,,
0.796,,,,,,,,
0.7,,,,,,,,
0.892,,,,,,,,
0.718,,,,,,,,
0.68,,,,,,,,
0.626,,,,,,,,
0.898,,,,,,,,
1.132,,,,,,,,
1.126,,,,,,,,
1.258,,,,,,,,
1.13,,,,,,,,
1.052,,,,,,,,
1.152,,,,,,,,
0.996,,,,,,,,
0.886,,,,,,,,
0.784,,,,,,,,
0.774,,,,,,,,
0.934,,,,,,,,
0.824,,,,,,,,
0.71,,,,,,,,
0.708,,,,,,,,
0.664,,,,,,,,
0.654,,,,,,,,
0.642,,,,,,,,
0.642,,,,,,,,
0.572,,,,,,,,
0.604,,,,,,,,
0.678,,,,,,,,
0.726,,,,,,,,
0.858,,,,,,,,
0.748,,,,,,,,
0.704,,,,,,,,
0.634,,,,,,,,
0.604,,,,,,,,
0.604,,,,,,,,
0.62,,,,,,,,
0.594,,,,,,,,
0.57,,,,,,,,
0.478,,,,,,,,
0.458,,,,,,,,
0.42,,,,,,,,
0.408,,,,,,,,
0.336,,,,,,,,
0.344,,,,,,,,
0.336,,,,,,,,
0.278,,,,,,,,
0.276,,,,,,,,
0.244,,,,,,,,
0.258,,,,,,,,
0.264,,,,,,,,
0.386,,,,,,,,
0.294,,,,,,,,
0.194,,,,,,,,
0.21,,,,,,,,
0.195,,,,,,,,
0.1825,,,,,,,,
0.185,,,,,,,,
0.1775,,,,,,,,
0.1375,,,,,,,,
0.184,,,,,,,,
0.1325,,,,,,,,
0.123333333,,,,,,,,
0.086666667,,,,,,,,
0.09,,,,,,,,
0.0725,,,,,,,,
0.1075,,,,,,,,
0.154,,,,,,,,
0.184,,,,,,,,
0.242,,,,,,,,
0.286,,,,,,,,
0.29,,,,,,,,
0.344,,,,,,,,
0.34,,,,,,,,
0.472,,,,,,,,
0.43,,,,,,,,
0.408,,,,,,,,
0.44,,,,,,,,
0.418,,,,,,,,
0.428,,,,,,,,
0.522,,,,,,,,
0.54,,,,,,,,
0.532,,,,,,,,
0.57,,,,,,,,
0.588,,,,,,,,
0.7,,,,,,,,
0.79,,,,,,,,
0.796,,,,,,,,
1.084,,,,,,,,
1.038,,,,,,,,
1.146,,,,,,,,
1.112,,,,,,,,
0.944,,,,,,,,
1.02,,,,,,,,
1.09,,,,,,,,
1.234,,,,,,,,
1.352,,,,,,,,
1.262,,,,,,,,
1.164,,,,,,,,
1.132,,,,,,,,
1.196,,,,,,,,
1.328,,,,,,,,
1.344,,,,,,,,
1.324,,,,,,,,
1.156,,,,,,,,
1.198,,,,,,,,
1.098,,,,,,,,
0.992,,,,,,,,
0.902,,,,,,,,
0.916,,,,,,,,
0.812,,,,,,,,
0.796,,,,,,,,
1.176,,,,,,,,
1.134,,,,,,,,
1.064,,,,,,,,
1.746,,,,,,,,
1.7,,,,,,,,
1.346,,,,,,,,
1.086,,,,,,,,
1.022,,,,,,,,
1.006,,,,,,,,
0.918,,,,,,,,
0.91,,,,,,,,
0.964,,,,,,,,
0.838,,,,,,,,
0.682,,,,,,,,
0.734,,,,,,,,
0.6,,,,,,,,
0.52,,,,,,,,
0.532,,,,,,,,
0.568,,,,,,,,
0.494,,,,,,,,
0.518,,,,,,,,
0.434,,,,,,,,
0.462,,,,,,,,
0.468,,,,,,,,
0.528,,,,,,,,
0.45,,,,,,,,
0.418,,,,,,,,
0.382,,,,,,,,
0.37,,,,,,,,
0.37,,,,,,,,
0.342,,,,,,,,
0.344,,,,,,,,
0.326,,,,,,,,
0.336,,,,,,,,
0.33,,,,,,,,
0.404,,,,,,,,
0.408,,,,,,,,
0.422,,,,,,,,
0.38,,,,,,,,
0.368,,,,,,,,
0.33,,,,,,,,
0.294,,,,,,,,
0.264,,,,,,,,
0.28,,,,,,,,
0.282,,,,,,,,
0.294,,,,,,,,
0.266,,,,,,,,
0.24,,,,,,,,
0.282,,,,,,,,
0.258,,,,,,,,
0.24,,,,,,,,
0.236,,,,,,,,
0.234,,,,,,,,
0.224,,,,,,,,
0.216,,,,,,,,
0.222,,,,,,,,
0.216,,,,,,,,
0.202,,,,,,,,
0.208,,,,,,,,
0.184,,,,,,,,
0.192,,,,,,,,
0.186,,,,,,,,
0.18,,,,,,,,
0.166,,,,,,,,
0.166,,,,,,,,
0.17,,,,,,,,
0.19,,,,,,,,
0.21,,,,,,,,
0.218,,,,,,,,
0.2,,,,,,,,
0.174,,,,,,,,
0.152,,,,,,,,
0.148,,,,,,,,
0.166,,,,,,,,
0.146,,,,,,,,
0.14,,,,,,,,
0.142,,,,,,,,
0.118,,,,,,,,
0.134,,,,,,,,
0.162,,,,,,,,
0.184,,,,,,,,
0.168,,,,,,,,
0.176,,,,,,,,
0.168,,,,,,,,
0.156,,,,,,,,
0.288,,,,,,,,
0.374,,,,,,,,
0.344,,,,,,,,
0.29,,,,,,,,
0.36,,,,,,,,
0.288,,,,,,,,
0.246,,,,,,,,
0.276,,,,,,,,
0.328,,,,,,,,
0.414,,,,,,,,
0.42,,,,,,,,
0.402,,,,,,,,
0.372,,,,,,,,
0.384,,,,,,,,
0.33,,,,,,,,
0.308,,,,,,,,
0.43,,,,,,,,
0.54,,,,,,,,
0.602,,,,,,,,
0.63,,,,,,,,
0.678,,,,,,,,
0.614,,,,,,,,
0.674,,,,,,,,
0.752,,,,,,,,
0.738,,,,,,,,
0.844,,,,,,,,
0.948,,,,,,,,
1.054,,,,,,,,
0.958,,,,,,,,
0.894,,,,,,,,
0.776,,,,,,,,
0.922,,,,,,,,
0.87,,,,,,,,
0.8,,,,,,,,
0.68,,,,,,,,
0.614,,,,,,,,
0.91,,,,,,,,
0.762,,,,,,,,
0.72,,,,,,,,
0.698,,,,,,,,
0.802,,,,,,,,
0.796,,,,,,,,
0.864,,,,,,,,
0.766,,,,,,,,
0.722,,,,,,,,
0.88,,,,,,,,
0.71,,,,,,,,
0.772,,,,,,,,
0.782,,,,,,,,
0.786,,,,,,,,
0.748,,,,,,,,
0.84,,,,,,,,
0.952,,,,,,,,
0.862,,,,,,,,
0.82,,,,,,,,
0.918,,,,,,,,
0.874,,,,,,,,
0.81,,,,,,,,
0.794,,,,,,,,
0.774,,,,,,,,
0.826,,,,,,,,
0.852,,,,,,,,
0.966,,,,,,,,
0.864,,,,,,,,
0.826,,,,,,,,
0.764,,,,,,,,
0.85,,,,,,,,
1.178,,,,,,,,
0.824,,,,,,,,
0.852,,,,,,,,
0.688,,,,,,,,
0.59,,,,,,,,
0.552,,,,,,,,
0.494,,,,,,,,
0.49,,,,,,,,
0.558,,,,,,,,
0.534,,,,,,,,
0.484,,,,,,,,
0.372,,,,,,,,
0.498,,,,,,,,
0.482,,,,,,,,
0.694,,,,,,,,
0.524,,,,,,,,
0.496,,,,,,,,
0.458,,,,,,,,
0.558,,,,,,,,
0.466,,,,,,,,
0.5,,,,,,,,
0.54,,,,,,,,
0.68,,,,,,,,
0.434,,,,,,,,
0.37,,,,,,,,
0.366,,,,,,,,
0.322,,,,,,,,
0.26,,,,,,,,
0.202,,,,,,,,
0.19,,,,,,,,
0.166,,,,,,,,
0.168,,,,,,,,
0.196,,,,,,,,
0.192,,,,,,,,
0.18,,,,,,,,
0.15,,,,,,,,
0.164,,,,,,,,
0.264,,,,,,,,
0.144,,,,,,,,
0.154,,,,,,,,
0.124,,,,,,,,
0.115,,,,,,,,
0.095,,,,,,,,
0.08,,,,,,,,
0.0825,,,,,,,,
0.078,,,,,,,,
0.0675,,,,,,,,
0.0725,,,,,,,,
0.09,,,,,,,,
0.106666667,,,,,,,,
0.095,,,,,,,,
0.1,,,,,,,,
0.0975,,,,,,,,
0.1075,,,,,,,,
0.095,,,,,,,,
0.074,,,,,,,,
0.075,,,,,,,,
0.073333333,,,,,,,,
0.14,,,,,,,,
0.17,,,,,,,,
0.17,,,,,,,,
0.19,,,,,,,,
0.17,,,,,,,,
0.17,,,,,,,,
0.17,,,,,,,,
0.17,,,,,,,,
0.06,,,,,,,,
0.08,,,,,,,,
0.08,,,,,,,,
0.07,,,,,,,,
0.05,,,,,,,,
0.1,,,,,,,,
0.16,,,,,,,,
0.12,,,,,,,,
0.15,,,,,,,,
0.22,,,,,,,,
0.096666667,,,,,,,,
0.1325,,,,,,,,
0.085,,,,,,,,
0.084,,,,,,,,
0.1075,,,,,,,,
0.0625,,,,,,,,
0.0625,,,,,,,,
0.083333333,,,,,,,,
0.0875,,,,,,,,
0.0925,,,,,,,,
0.07,,,,,,,,
0.073333333,,,,,,,,
0.11,,,,,,,,
0.204,,,,,,,,
0.1625,,,,,,,,
0.268,,,,,,,,
0.212,,,,,,,,
0.198,,,,,,,,
0.2,,,,,,,,
0.25,,,,,,,,
0.188,,,,,,,,
0.1325,,,,,,,,
0.185,,,,,,,,
0.204,,,,,,,,
0.352,,,,,,,,
0.23,,,,,,,,
0.176,,,,,,,,
0.24,,,,,,,,
0.392,,,,,,,,
0.368,,,,,,,,
0.286,,,,,,,,
0.3,,,,,,,,
0.282,,,,,,,,
0.254,,,,,,,,
0.202,,,,,,,,
0.2,,,,,,,,
0.264,,,,,,,,
0.258,,,,,,,,
0.408,,,,,,,,
0.418,,,,,,,,
0.376,,,,,,,,
0.354,,,,,,,,
0.332,,,,,,,,
0.262,,,,,,,,
0.288,,,,,,,,
0.332,,,,,,,,
0.332,,,,,,,,
0.414,,,,,,,,
0.38,,,,,,,,
0.356,,,,,,,,
0.32,,,,,,,,
0.398,,,,,,,,
0.36,,,,,,,,
0.3,,,,,,,,
0.366,,,,,,,,
0.364,,,,,,,,
0.382,,,,,,,,
0.494,,,,,,,,
0.422,,,,,,,,
0.414,,,,,,,,
0.498,,,,,,,,
0.448,,,,,,,,
0.384,,,,,,,,
0.404,,,,,,,,
0.324,,,,,,,,
0.32,,,,,,,,
0.322,,,,,,,,
0.314,,,,,,,,
0.308,,,,,,,,
0.254,,,,,,,,
